Wright,,N,,English
Wróbel,,N,,Polish
Wróblewska,,F,Wróblewski,Polish
Wróblewski,,M,Wróblewska,Polish
Yıldırım,,N,,Turkish
Yıldız,,N,,Turkish
Yılmaz,,N,,Turkish
Young,,N,,English
Zając,,N,,Polish
Zalewska,,F,Zalewski,Polish
Zalewski,,M,Zalewska,Polish
Zariņa,,F,Zariņš,Latvian
Zariņš,,M,Zariņa,Latvian
Zielińska,,F,Zieliński,Polish
Zieliński,,M,Zielińska,Polish
